id,Title,Singer,Lyric,genre,path,gender
114,"나만, 봄",볼빨간사춘기,안돼 그만둬 거기까지 해 더 다가가면 너 정신 못 차려 안돼 그만해 꽃은 넣어둬 그냥 좀 바람이 불게 놔줘 왜 그럴까 사람들은 그냥 봄기운이 좋아 눈치 없이 밖을 나가는 걸까 왜 이럴까 뭐가 설렌다고 봄바람이 좋아 내 맘도 모르고 더 불어와 flower sunshine 완벽한 하루를 사실 너와 걸을 수 있다면 얼마나 좋을까 좋아한다고 말하기가 무서워서 네 곁을 맴돌고 있는 난 벚꽃도 뭐고 다 필요 없어 나는 네 곁에 있고 싶어 딱 붙어서 봄이 지나갈 때까지 다른 사람 다 사라져라 나만 봄 왜 그럴까 사람들은 그냥 봄기운이 좋아 눈치 없이 밖을 나가는 걸까 왜 이럴까 뭐가 설렌다고 봄바람이 좋아 내 맘도 모르고 더 불어와 flower sunshine 완벽한 하루를 사실 너와 걸을 수 있다면 얼마나 좋을까 좋아한다고 말하기가 무서워서 네 곁을 맴돌고 있는 난 벚꽃도 뭐고 다 필요 없어 나는 네 곁에 있고 싶어 딱 붙어서 봄이 지나갈 때까지 다른 사람 다 사라져라 언제 봄이 왔는지 내 맘도 모르고 봄바람이 자꾸만 불어와 네 곁에 딱 붙어서 떨어지지 않고 싶어 내 맘을 이제 말하고 싶어 벚꽃도 뭐고 다 필요 없어 나는 네 곁에 있고 싶어 딱 붙어서 봄이 지나갈 때까지 다른 사람 다 사라져라 나만 봄,"Indie, Folk_Blues",/content/drive/MyDrive/Hmm2Song/data/song/Full_input/114.mp3,여성
115,나비와 고양이 (feat.백현 (BAEKHYUN)),볼빨간사춘기,나를 보면 숨어요 어디든 자유롭게 날아요 이 날씨도 그댈 위한 거예요 난 너를 찾아요 그러면 그댄 어디든 있어요 내 손 위에 머물러 잠시 앉아 쉬어요 몰래몰래 그대를 보아요 사랑스런 날개 그댄 어디서 온 건가요 말하지 못한 채 나 손을 뻗어요 보랏빛 날개 그대는 달아요 내 맘이 그런 것처럼 그대 맘이 그런 것처럼 yeah 나를 보면 숨어요 어디든 자유롭게 날아요 이 날씨도 그댈 위한 거예요 난 너를 찾아요 그러면 그댄 어디든 있어요 내 손 위에 머물러 잠시 앉아 쉬어요 가만히 난 몰래몰래 그대를 보아요 사랑스런 날개 그댄 어디서 온 건가요 말하지 못한 채 나 손을 뻗어요 보랏빛 날개 그대는 달아요 내 맘이 그런 것처럼 그대 맘이 그런 것처럼 yeah 나를 보면 숨어요 어디든 자유롭게 날아요 이 날씨도 그댈 위한 거예요 난 너를 찾아요 그러면 그댄 어디든 있어요 내 손 위에 머물러 잠시 앉아 쉬어요 설렘이 가득하죠 이 날씨도 그 기분까지도 난 너를 찾아요 그러면 그댄 어디든 있어요 내 손 위에 머물러 잠시 앉아 쉬어요 내 어깨에 기대어 잠시 눈을 감아요,"Indie, Folk_Blues",/content/drive/MyDrive/Hmm2Song/data/song/Full_input/115.mp3,여성
116,나의 사춘기에게,볼빨간사춘기,나는 한때 내가 이 세상에 사라지길 바랬어 온 세상이 너무나 캄캄해 매일 밤을 울던 날 차라리 내가 사라지면 마음이 편할까 모두가 날 바라보는 시선이 너무나 두려워 아름답게 아름답던 그 시절을 난 아파서 사랑 받을 수 없었던 내가 너무나 싫어서 엄마는 아빠는 다 나만 바라보는데 내 마음은 그런 게 아닌데 자꾸만 멀어만 가 어떡해 어떡해 어떡해 어떡해 시간이 약이라는 말이 내게 정말 맞더라고 하루가 지나면 지날수록 더 나아지더라고 근데 가끔은 너무 행복하면 또 아파올까 봐 내가 가진 이 행복들을 누군가가 가져갈까 봐 아름다운 아름답던 그 기억이 난 아파서 아픈 만큼 아파해도 사라지지를 않아서 친구들은 사람들은 다 나만 바라보는데 내 모습은 그런 게 아닌데 자꾸만 멀어만 가 그래도 난 어쩌면 내가 이 세상에 밝은 빛이라도 될까 봐 어쩌면 그 모든 아픔을 내딛고서라도 짧게 빛을 내볼까 봐 포기할 수가 없어 하루도 맘 편히 잠들 수가 없던 내가 이렇게라도 일어서 보려고 하면 내가 날 찾아줄까 봐 아아아아아아아 아아아아아아아 아아아아아아아 아아아아아아아 얼마나 얼마나 아팠을까 얼마나 얼마나 아팠을까 얼마나 얼마나 얼마나 바랬을까,"Indie, Folk_Blues",/content/drive/MyDrive/Hmm2Song/data/song/Full_input/116.mp3,여성
117,남이 될 수 있을까,"볼빨간사춘기, 스무살",쉴 새 없이 울려 대던 내 전화기는 잠잠해져 가 할 말을 잃은 것 같아 정신없이 쏟아내던 그 모진 말들 주워 담지는 못해 아마 날 떠날 것 같아 난 너를 지울 수 있을까 그저 한 순간에 우린 남이 될 수 있을까 쉽지 않을 걸 알지만 좋았던 날도 많았지만 되돌리기엔 멀리 와 버린 걸까 난 너를 지울 수 있을까 우린 남이 될 수 있을까 눈물조차 흐르지 않아 홧김에 던져 망가진 내 폰 마치 날 보는 것 같아 예전과 달리 잦아진 끝이 없는 듯한 감정싸움에 이제 난 지친 것 같아 난 너를 지울 수 있을까 그저 한 순간에 우린 남이 될 수 있을까 쉽지 않을 걸 알지만 좋았던 날도 많았겠지만 되돌리기엔 멀리 와 버린 걸까 괜찮은 척해도 먹먹해진 기분은 진해져만 가 떨쳐내려 괜히 웃어보아도 숨길 수 없는 걸 이별이 오는 걸 우리의 시간은 멈춰버린걸 난 너를 지울 수 있을까 우린 남이 될 수 있을까 난 너를 지울 수 있을까 그저 한 순간에 우린 남이 될 수 있을까 쉽지 않을 걸 알지만 좋았던 날도 많았지만 되돌리기엔 멀리 와 버린 걸까 난 너를 지울 수 있을까 우린 남이 될 수 있을까 We loved We loved We loved We loved We loved We loved,"Indie, Folk_Blues",/content/drive/MyDrive/Hmm2Song/data/song/Full_input/117.mp3,여성
118,낭만젊음사랑,이세계,고요한 밤이 찾아와 아무도 몰래 멀리 떠나자 아침 햇살이 우릴 비춰도 계속 춤추자 너를 사랑해 우린 낭만이란 배를 타고 떠나갈 거야 우린 젊음이란 배를 타고 떠나갈 거야 우린 사랑이란 배를 타고 떠나갈 거야 아무것도 모르지만 우린 괜찮을 거야 길을 잃어도 우린 서로 꼭 붙잡고 있어 나를 안아줘 따스한 아침 햇살과 우리 둘의 사랑은 영원할 거야 우린 낭만이란 배를 타고 떠나갈 거야 우린 젊음이란 배를 타고 떠나갈 거야 우린 사랑이란 배를 타고 떠나갈 거야 아무것도 모르지만 우린 괜찮을 거야 We don’t know 어디로 가고 있는지 어디에 있는지 We don’t care 어디든 같이 떠나자 괜찮을 거야 우린 낭만이란 배를 타고 떠나갈 거야 우린 젊음이란 배를 타고 떠나갈 거야 우린 사랑이란 배를 타고 떠나갈 거야 아무것도 모르지만 우린 괜찮을 거야,"Indie, Rock_Metal",/content/drive/MyDrive/Hmm2Song/data/song/Full_input/118.mp3,남성
119,"너, 너",스트레이 (The Stray),하루 종일 집에 누워서 전화기만 보고 있잖아 내 머릿속은 네 생각들로만 짜여져 있어 날 찾지 않아도 좋아하지 않아도 이제는 느낄 수 있어 바라보지 않아도 다른 사람에게 마음을 줘도 이제는 견딜 수 있어 어두운 방안에서 혼자 있는 나 그리고 하 네가 불러주지 않아도 난 괜찮아 난 괜찮아 이 방안에서 너와 함께한 추억들 자꾸만 생각이 나서 마음이 힘들어 다 알고 있어 끝이라는걸 날 찾지 않아도 좋아하지 않아도 이제는 느낄 수 있어 바라보지 않아도 다른 사람에게 마음을 줘도 이제는 견딜 수 있어 어두운 방안에서 혼자 있는 나 그리고 하 네가 불러주지 않아도 난 괜찮아 난 괜찮아 언젠가는 다시 돌아와주길 와주길 언젠가는 꼭 다시 볼 수 있기를 볼 수 있기를 어두운 방안에서 혼자 있는 나 그리고 하 네가 불러주지 않아도 난 괜찮아 난 괜찮아 어두운 방안에서 혼자 있는 나 그리고 하 네가 불러주지 않아도 난 괜찮아 난 괜찮아,Indie,/content/drive/MyDrive/Hmm2Song/data/song/Full_input/119.mp3,남성
120,너는 내 세상이었어,볼빨간사춘기,오늘만 같이 있게 해 줘 마지막이란 게 누구보다 싫은 걸 알잖아 한 번만 나를 꼭 안아줘 그러면 너도 다시 따뜻해 질까 네 계절을 다 사랑하는 건 쉽지 않았지만 우리가 그려온 시간들은 내겐 전부였어 너는 내 세상이었어 그 무엇과도 바꿀 수 없는 그 세상이 무너지면 어떻게 살아갈 수 있겠어 아름다웠던 순간들이 사라져가는 걸 보면서 나는 한참을 울고 있었던 것만 같아 참 오래도 널 만나 왔는데 우리의 시간은 언제부터 멈춰져있는지 사랑한단 그 흔한 말조차도 아직도 너에겐 어려운 일일까 네 계절을 다 사랑하는 건 쉽지 않았지만 우리가 그려온 시간들은 내겐 전부였어 너는 내 세상이었어 그 무엇과도 바꿀 수 없는 그 세상이 무너지면 어떻게 살아갈 수 있겠어 아름다웠던 순간들이 사라져가는 걸 보면서 나는 한참을 울고 있었던 것만 같아 아름답던 밤 하늘이 내게 웃어 주었던 네 눈빛이 회색빛으로 칠해져 눈앞이 자꾸 흐려져 뒤돌아 걸어가는 그 길에 아득했던 우리 추억이 한순간 사라져 다 흩어져 너는 내 세상이었어 그 무엇과도 바꿀 수 없는 그 세상이 무너지면 어떻게 살아갈 수 있겠어 아름다웠던 순간들이 사라져가는 걸 보면서 나는 한참을 울고 있었던 것만 같아 널 기다리고 있을 것 같아,Indie,/content/drive/MyDrive/Hmm2Song/data/song/Full_input/120.mp3,여성
121,너의 로맨스에 내 이름을 써줘 (Prod. IVY GROUND),104 (백사),밖에 예상치 못하게 또 주룩주룩 비가 내려와 아마 내가 너를 생각할 때마다 신께서 같이 울어주나 봐 우릴 비추는 달빛마저도 구름에 가려진 이때 내 생각 하면 걷혀질 거야 또 비가 내려 왜 봄비가 내려 내일도 네 생각에 취해서 아마 멍 때릴듯해 포장마차 옆자리에 앉아있던 너 널 보자마자 내 두 눈이 흔들렸던 거야 아마 이건 사랑인듯해 너와 나의 눈이 서로 마주쳤을 때 흠칫하는 너의 모습에 무언가에 홀린 듯이 네 앞으로 다가갔어 어딜 가던 너와 손잡고 예쁜 꽃이 많은 길거리를 거닐 땐 흔들리는 샹들리에 위에서 구름을 걷는듯해 아무것도 안 해도 다 좋았었지 그땐 술을 좋아하는 너와 같이 다니고 이젠 그때 그 자리에서 널 기다리고 다가오는 여자들을 다 지나치던 그 때로 다시 돌아갈 수는 없을까 소주 병뚜껑으로 하트 모양을 만들고 네 눈에 보이게 오른쪽 옆자리에 뒀던 봄 이제 그 자리는 추억이 됐잖아 이루어질 수 없다는 걸 알아 우리 만남 우리 손가락에 끼웠던 반지도 지워버릴게 이젠 널 보내주겠다는 거야 내려오는 빗방울에 혼자 비를 맞으며 너를 지워가고 있어 무슨 이별이 이렇게 힘드냐 너의 얼굴이 불현듯 스쳐가 한 걸음걸음 발을 내디디며 땅을 step up 잡혀주면 안 될까 잡을게 널 딱 세 번 돌이킬 수도 없어 love is gone 서울 그 카페 말이야 네가 좋아했던 리코타치즈향과 이젠 작별했어 PARIS BAGUETTE도 이젠 지나쳐도 안 보고 더 빠른 반댓길로 망설이지 않고 틀어 몸 똑같은 거리에서 노력하는 중이야 또 다른 거리들로 변하겠지만 너의 romance에 내 이름을 써 줘 만약 그게 안 된다면 extra라도 할게 별다른 생각 없이 나를 부른다면 네가 어느 곳에 있던 지금 당장 달려갈게 기다릴게 오늘까지만 365일 항상 하는 거짓말 오늘도 내 코가 길어졌지만 또 말해 진짜 오늘이 나에겐 마지막 소주 병뚜껑으로 별표 모양을 만들고 너 없는 자리에 괜스레 올려두고 싶은 놈 이제 이 자리는 잊혀지지 않아 이루어질 수 없다는 걸 알아 우리 만남 우리 손가락에 끼웠던 반지도 지워버릴게 이젠 널 보내주겠다는 거야 내려오는 빗방울에 혼자 비를 맞으며 너를 지워가고 있어 무슨 이별이 이렇게 힘드냐 너의 얼굴이 불현듯 스쳐가 한 걸음걸음 발을 내디디며 땅을 step up 잡혀주면 안 될까 잡을게 널 딱 세 번 돌이킬 수도 없어 love is gone,Indie,/content/drive/MyDrive/Hmm2Song/data/song/Full_input/121.mp3,남성
122,너의 번호를 누르고 (Prod. 영화처럼),#안녕,우연히 너를 만나서 너의 옆자리에 앉아 그렇게 우린 친해졌어 짧은 시간에 그렇게 가까워질 수 있다는게 그게 참 신기했어 소소한 일상부터 어린 시절 얘기 까지도 그리 똑같진 않아도 말이 참 잘 통해서 더 짧았던 거야 너의 번호를 누르고 설레임을 가득 채우다 너의 번호를 지우며 좋았던 시간을 덜어내 그때 난 왜 몰랐을까 이뤄질 수 없는 짧은 시간속의 우린 여기 까지인 가봐 어쩌다 먼 훗날에 그때 우리 약속 기억 날까 아쉬움만 가득했던 그때 난 왜 그랬을까 너의 번호를 누르고 설레임을 가득 채우다 너의 번호를 지우며 좋았던 시간을 덜어내 그때 난 왜 몰랐을까 이뤄질 수 없는 짧은 시간속의 우린 여기까지인 가봐 아무일 없이 살다보면 모두 잊혀질거라 또 맘을 속이고 달래도 자꾸만 그 때 니가 생각나 또 너를 부르게 돼 너의 번호를 누르고 설레임을 가득 채우다 너의 번호를 지우며 좋았던 시간을 덜어내 그때 난 왜 몰랐을까 이뤄질 수 없는 짧은 시간속의 스쳐가버린 그 때 그 시절 속의 우린 여기까지인 가봐,"Indie, Ballad",/content/drive/MyDrive/Hmm2Song/data/song/Full_input/122.mp3,남성
123,널 떠올리는 중이야,"PATEKO (파테코), Jayci yucca (제이씨 유카), Kid Wine",너가 없는 날 바보같이 난 오늘도 널 떠올리는 중이야 아픈 너의 맘을 안아줄 수는 없어도 난 지금 생각 중이야 너에게 난 부족한 사람 늘 모자란 사람 나의 예감은 나에게 넌 어려운 사람 참 아까운 사람 상처 많은 참 못났던 사람 널 울리고서 다신 안 볼 것처럼 널 밀어내고 그땐 뭐가 그리 힘들었는지 떠나버린 사랑에 아쉬운 밤을 보네 네가 떠난 날 다신 없을 걸 아는데 널 기다리는 중이야 사랑했던 날 함께한 시간들이 날 괴롭히는 중이야 너에게 난 부족한 사람 늘 모자란 사람 네 맘도 모르던 사람 나에게 넌 어려운 사람 참 아쉬운 사람 상처만 주고 떠나요 참 못났던 사람 널 울리고서 다신 안 볼 것처럼 널 밀어내고 그땐 뭐가 그리 힘들었는지 떠나버린 사랑에 아쉬운 밤을 보네 참 못났던 사람 널 울리고서 다신 안 볼 것처럼 널 밀어내고 그땐 뭐가 그리 힘들었는지 떠나버린 사랑에 아쉬운 밤을 보네,"Indie, Rock_Metal",/content/drive/MyDrive/Hmm2Song/data/song/Full_input/123.mp3,남성
124,니가 보고싶은 밤,윤딴딴,유독 너랑 헤어지기 싫은 밤 집으로 돌아가는 길에 니가 서 있던 그곳에 난 또다시 밤을 태우듯 뛰어갔고 아무 생각조차도 할 새 없이 너를 와락 안아버렸고 아무도 없는 가로등 불빛 아래 짧은 키스를 나눴어 니가 떠나고 난 뒤에 아무런 일도 없단 듯이 잘 자라는 인사 건네며 깊은 한숨을 내쉬었지 밤은 깊어만 가고 의미 없이 널브러진 침대를 박차고 일어나 너의 이불에 들어가고 싶은데 마음은 깊어만 가고 의미 없이 전화기만 자꾸만 들었다 놨다 이 밤이 또 지나가는 게 너무 아쉬워 잠 못 드네 하루종일 니 생각이 온종일 하루종일 니 생각이 나지는 않더라도 용기를 내어 전화길 잡은 손에 숨은 가쁘게 뛰어갔고 너는 지금은 조금 바쁘다며 이따 연락하자고 했고 아무도 없는 작은 방 불빛 아래 짧은 한숨을 내쉬었어 해가 저물고 난 뒤에 아무 연락도 없는 거야 스치는 많은 생각 속에 자꾸 머리만 넘겼지 밤은 깊어만 가고 의미 없이 널브러진 침대를 박차고 일어나 너의 이불에 들어가고 싶은데 마음은 깊어만 가고 의미 없이 전화기만 자꾸만 들었다 놨다 이 밤이 또 지나가는 게 너무 아쉬워 잠 못 드네 밤은 깊어만 가고 의미 없이 혼자서만 자꾸만 중얼중얼대 너의 안으로 들어가고 싶다고 마음이 깊어지는 게 또 의미 없는 혼자만의 상처로 지나긴 싫어 이 밤이 또 지나기 전에 너를 내 품에 안고 싶어 유독 니가 보고싶은 밤,"Indie, Folk_Blues",/content/drive/MyDrive/Hmm2Song/data/song/Full_input/124.mp3,남성
